OID_,COUNTYFP_2020,ALAND_2020,AWATER_2020,TOTALPOP_2020,AUND1_2020,A1TO4_2020,A5TO17_2020,A18TO24_2020,AUND25_2020,A25OV_2020,A25TO64_2020,A65TO79_2020,A80OV_2020,WOMCHILD_2020,WHITE_2020,BLACK_2020,ASIAN_2020,HAWPI_2020,OTHER_2020,TWOMORE_2020,NHISP_2020,HISP_2020,NHISPWHITE_2020,NHISPBLACK_2020,HOUSEHOLD_2020,HHPOP_2020,FEMW18CHIL_2020,HHUNIT_2020,OCC_2020,OWN_2020,VACANT_2020,HU1P_2020,STATEFP20,Shape_Length,Shape_Area,FIPSTCO,SVI_2020,SVI_2010,SVI_2000,TP1990L05,TP1990L10,TP1990O10,TP2000L05,TP2000L10,TP2000O10,TP2010L05,TP2010L10,TP2010O10,TP2020L05,TP2020L10,TP2020O10,INLECZ
24,047,2443277014.000000000000000,741627.000000000000000,7076.000000000000000,80.000000000000000,316.000000000000000,1346.000000000000000,706.000000000000000,2453.000000000000000,4114.000000000000000,3323.000000000000000,2007.000000000000000,322.000000000000000,1365.000000000000000,2914.000000000000000,25.000000000000000,29.000000000000000,1.000000000000000,770.000000000000000,3315.000000000000000,834.000000000000000,6242.000000000000000,724.000000000000000,8.000000000000000,2507.000000000000000,6603.000000000000000,1365.000000000000000,3095.000000000000000,3095.000000000000000,2507.000000000000000,588.000000000000000,723.000000000000000,48,2.056366162757057,0.222290053319467,48047,0.885075054561110,0.884429777426613,0.842957925358021,0,0,0,0,0,0,0,0,0,0,0,0,0
25,049,2446120246.000000000000000,32375524.000000000000000,38095.000000000000000,398.000000000000000,1487.000000000000000,6342.000000000000000,3350.000000000000000,11567.000000000000000,23539.000000000000000,18337.000000000000000,12253.000000000000000,1756.000000000000000,7689.000000000000000,29326.000000000000000,1462.000000000000000,274.000000000000000,27.000000000000000,2801.000000000000000,3973.000000000000000,29884.000000000000000,8211.000000000000000,26672.000000000000000,1353.000000000000000,15074.000000000000000,36389.000000000000000,7689.000000000000000,18897.000000000000000,18897.000000000000000,15074.000000000000000,3823.000000000000000,4376.000000000000000,48,2.084643751611878,0.235974983540728,48049,0.502262778095813,0.491348056382461,0.480891847943372,0,0,0,0,0,0,0,0,0,0,0,0,0
26,051,1707015709.000000000000000,46043236.000000000000000,17642.000000000000000,162.000000000000000,783.000000000000000,2807.000000000000000,1145.000000000000000,4876.000000000000000,11386.000000000000000,8778.000000000000000,6033.000000000000000,891.000000000000000,3221.000000000000000,12152.000000000000000,1908.000000000000000,71.000000000000000,0.000000000000000,1304.000000000000000,2069.000000000000000,13930.000000000000000,3712.000000000000000,11258.000000000000000,1852.000000000000000,7183.000000000000000,17474.000000000000000,3221.000000000000000,9351.000000000000000,9351.000000000000000,7183.000000000000000,2168.000000000000000,2002.000000000000000,48,2.543468762957154,0.164709854703868,48051,0.428424795162144,0.648478040051278,0.553409960432671,0,0,0,0,0,0,0,0,0,0,0,0,0
27,053,2576525865.000000000000000,69856136.000000000000000,49130.000000000000000,483.000000000000000,1951.000000000000000,7780.000000000000000,3437.000000000000000,13584.000000000000000,31216.000000000000000,23718.000000000000000,16613.000000000000000,2646.000000000000000,9264.000000000000000,37845.000000000000000,643.000000000000000,428.000000000000000,15.000000000000000,4268.000000000000000,5558.000000000000000,37931.000000000000000,11199.000000000000000,34810.000000000000000,579.000000000000000,19245.000000000000000,48156.000000000000000,9264.000000000000000,23436.000000000000000,23436.000000000000000,19245.000000000000000,4191.000000000000000,4851.000000000000000,48,2.495627561671431,0.249389900670055,48053,0.421077198125246,0.374712772555951,0.333158921906576,0,0,0,0,0,0,0,0,0,0,0,0,0
28,055,1410354031.000000000000000,4946188.000000000000000,45883.000000000000000,601.000000000000000,2397.000000000000000,8954.000000000000000,4419.000000000000000,16268.000000000000000,27108.000000000000000,22618.000000000000000,14485.000000000000000,1428.000000000000000,10625.000000000000000,23633.000000000000000,2440.000000000000000,238.000000000000000,27.000000000000000,9708.000000000000000,9338.000000000000000,20415.000000000000000,25468.000000000000000,16560.000000000000000,2225.000000000000000,15010.000000000000000,43471.000000000000000,10625.000000000000000,16379.000000000000000,16379.000000000000000,15010.000000000000000,1369.000000000000000,3521.000000000000000,48,1.895793258238596,0.132111675113499,48055,0.557274291344605,0.677180805993106,0.571281758397975,0,0,0,0,0,0,0,0,0,0,0,0,0
29,057,1312960774.000000000000000,1361631001.000000000000000,20106.000000000000000,266.000000000000000,934.000000000000000,3423.000000000000000,1636.000000000000000,6240.000000000000000,12518.000000000000000,10034.000000000000000,6393.000000000000000,904.000000000000000,3966.000000000000000,11356.000000000000000,426.000000000000000,1115.000000000000000,4.000000000000000,2435.000000000000000,4654.000000000000000,10248.000000000000000,9858.000000000000000,8374.000000000000000,361.000000000000000,7614.000000000000000,19896.000000000000000,3966.000000000000000,10539.000000000000000,10539.000000000000000,7614.000000000000000,2925.000000000000000,1899.000000000000000,48,2.504339289131291,0.246358028098001,48057,0.702048315366109,0.590779794920601,0.650505972063387,102,18860,193,304,20508,139,278,21213,168,150,19942,149,1
30,059,2329363242.000000000000000,4898783.000000000000000,13708.000000000000000,133.000000000000000,571.000000000000000,2297.000000000000000,885.000000000000000,3897.000000000000000,8758.000000000000000,6799.000000000000000,4673.000000000000000,707.000000000000000,2649.000000000000000,12154.000000000000000,133.000000000000000,53.000000000000000,7.000000000000000,352.000000000000000,929.000000000000000,12402.000000000000000,1306.000000000000000,11555.000000000000000,118.000000000000000,5582.000000000000000,13621.000000000000000,2649.000000000000000,6487.000000000000000,6487.000000000000000,5582.000000000000000,905.000000000000000,1495.000000000000000,48,1.897085255443887,0.223491708262665,48059,0.529916755617126,0.626840410897897,0.568201843370763,0,0,0,0,0,0,0,0,0,0,0,0,0
31,061,2309519001.000000000000000,996418659.000000000000000,421017.000000000000000,5632.000000000000000,22265.000000000000000,92426.000000000000000,44079.000000000000000,163888.000000000000000,234385.000000000000000,196300.000000000000000,125797.000000000000000,13756.000000000000000,100436.000000000000000,162707.000000000000000,2076.000000000000000,2806.000000000000000,149.000000000000000,80133.000000000000000,170263.000000000000000,44337.000000000000000,376680.000000000000000,37107.000000000000000,1405.000000000000000,132507.000000000000000,416769.000000000000000,100436.000000000000000,154905.000000000000000,154905.000000000000000,132507.000000000000000,22398.000000000000000,25361.000000000000000,48,3.474843929648094,0.298428619442175,48061,0.816473897960450,0.807118760071596,0.888312035760202,2561,52671,207449,3571,94768,240459,3439,141449,264771,2710,152238,268779,1
32,063,507242364.000000000000000,19129375.000000000000000,12464.000000000000000,145.000000000000000,608.000000000000000,2380.000000000000000,1007.000000000000000,4126.000000000000000,7488.000000000000000,5936.000000000000000,3984.000000000000000,512.000000000000000,2599.000000000000000,7448.000000000000000,1898.000000000000000,108.000000000000000,8.000000000000000,1660.000000000000000,1279.000000000000000,9242.000000000000000,3222.000000000000000,6734.000000000000000,1877.000000000000000,4775.000000000000000,12395.000000000000000,2599.000000000000000,5774.000000000000000,5774.000000000000000,4775.000000000000000,999.000000000000000,1198.000000000000000,48,1.420360909880231,0.050771562492976,48063,0.755344503207116,0.758942904724832,0.560756023304072,0,0,0,0,0,0,0,0,0,0,0,0,0
33,065,2383397227.000000000000000,10026604.000000000000000,5807.000000000000000,53.000000000000000,249.000000000000000,1115.000000000000000,370.000000000000000,1776.000000000000000,3624.000000000000000,2901.000000000000000,1906.000000000000000,254.000000000000000,1142.000000000000000,5069.000000000000000,20.000000000000000,22.000000000000000,8.000000000000000,137.000000000000000,497.000000000000000,5249.000000000000000,558.000000000000000,4873.000000000000000,19.000000000000000,2368.000000000000000,5766.000000000000000,1142.000000000000000,2776.000000000000000,2776.000000000000000,2368.000000000000000,408.000000000000000,649.000000000000000,48,1.957858212041215,0.237484456026151,48065,0.262179215825521,0.300093981818294,0.322656896645514,0,0,0,0,0,0,0,0,0,0,0,0,0
34,067,2426683493.000000000000000,60494148.000000000000000,28454.000000000000000,287.000000000000000,1226.000000000000000,4730.000000000000000,1860.000000000000000,8087.000000000000000,17796.000000000000000,13633.000000000000000,9529.000000000000000,1523.000000000000000,5365.000000000000000,21477.000000000000000,4541.000000000000000,120.000000000000000,10.000000000000000,569.000000000000000,1543.000000000000000,27118.000000000000000,1336.000000000000000,21028.000000000000000,4518.000000000000000,11738.000000000000000,28091.000000000000000,5365.000000000000000,13870.000000000000000,13870.000000000000000,11738.000000000000000,2132.000000000000000,3425.000000000000000,48,2.699355407572686,0.240181626843839,48067,0.628029179762056,0.714676985198863,0.545418677220469,0,0,0,0,0,0,0,0,0,0,0,0,0
35,069,2316600393.000000000000000,12557414.000000000000000,7371.000000000000000,119.000000000000000,403.000000000000000,1596.000000000000000,625.000000000000000,2719.000000000000000,4211.000000000000000,3365.000000000000000,2099.000000000000000,334.000000000000000,1495.000000000000000,3676.000000000000000,108.000000000000000,22.000000000000000,4.000000000000000,1532.000000000000000,1971.000000000000000,2587.000000000000000,4784.000000000000000,2328.000000000000000,95.000000000000000,2576.000000000000000,7257.000000000000000,1495.000000000000000,3016.000000000000000,3016.000000000000000,2576.000000000000000,440.000000000000000,604.000000000000000,48,1.924634789515572,0.228700345654486,48069,0.555750787085302,0.563172258081890,0.457766466916190,0,0,0,0,0,0,0,0,0,0,0,0,0
36,071,1546425540.000000000000000,709836144.000000000000000,46571.000000000000000,608.000000000000000,2589.000000000000000,9942.000000000000000,3838.000000000000000,16945.000000000000000,27681.000000000000000,23792.000000000000000,14476.000000000000000,958.000000000000000,10886.000000000000000,32614.000000000000000,3227.000000000000000,640.000000000000000,1.000000000000000,4339.000000000000000,5413.000000000000000,35619.000000000000000,10952.000000000000000,29858.000000000000000,3148.000000000000000,15623.000000000000000,46343.000000000000000,10886.000000000000000,16933.000000000000000,16933.000000000000000,15623.000000000000000,1310.000000000000000,2659.000000000000000,48,2.609888584213922,0.210346842372016,48071,0.704062893212355,0.525088688082967,0.547040744556890,496,17495,2593,490,22341,3690,548,31163,3933,529,41353,5218,1
37,073,2727141726.000000000000000,23873001.000000000000000,50412.000000000000000,633.000000000000000,2695.000000000000000,9202.000000000000000,4091.000000000000000,16616.000000000000000,30438.000000000000000,24535.000000000000000,15353.000000000000000,1977.000000000000000,10139.000000000000000,32134.000000000000000,6426.000000000000000,263.000000000000000,18.000000000000000,6224.000000000000000,4883.000000000000000,38615.000000000000000,11797.000000000000000,30095.000000000000000,6359.000000000000000,17992.000000000000000,48239.000000000000000,10139.000000000000000,20838.000000000000000,20838.000000000000000,17992.000000000000000,2846.000000000000000,4434.000000000000000,48,3.682052691085147,0.262095912052177,48073,0.754031109803540,0.732648960753002,0.573730141233327,0,0,0,0,0,0,0,0,0,0,0,0,0
38,075,1803954626.000000000000000,44560655.000000000000000,6664.000000000000000,48.000000000000000,258.000000000000000,1039.000000000000000,734.000000000000000,2080.000000000000000,4169.000000000000000,3483.000000000000000,1760.000000000000000,277.000000000000000,1141.000000000000000,4427.000000000000000,582.000000000000000,51.000000000000000,2.000000000000000,957.000000000000000,616.000000000000000,4722.000000000000000,1942.000000000000000,3852.000000000000000,572.000000000000000,2282.000000000000000,5433.000000000000000,1141.000000000000000,2824.000000000000000,2824.000000000000000,2282.000000000000000,542.000000000000000,677.000000000000000,48,1.707732486964185,0.181504441415918,48075,0.486334205691297,0.614975467052915,0.284703731638619,0,0,0,0,0,0,0,0,0,0,0,0,0
39,077,2819871858.000000000000000,72506860.000000000000000,10218.000000000000000,70.000000000000000,370.000000000000000,1634.000000000000000,625.000000000000000,2699.000000000000000,6685.000000000000000,5145.000000000000000,3496.000000000000000,523.000000000000000,1907.000000000000000,9178.000000000000000,39.000000000000000,50.000000000000000,0.000000000000000,193.000000000000000,664.000000000000000,9577.000000000000000,641.000000000000000,8941.000000000000000,35.000000000000000,4262.000000000000000,10146.000000000000000,1907.000000000000000,5129.000000000000000,5129.000000000000000,4262.000000000000000,867.000000000000000,1085.000000000000000,48,2.462781780149582,0.281556903367788,48077,0.411270673678490,0.294696177436008,0.142482486245330,0,0,0,0,0,0,0,0,0,0,0,0,0
40,079,2007453830.000000000000000,229068.000000000000000,2547.000000000000000,28.000000000000000,150.000000000000000,545.000000000000000,207.000000000000000,937.000000000000000,1448.000000000000000,1170.000000000000000,740.000000000000000,113.000000000000000,553.000000000000000,1448.000000000000000,71.000000000000000,4.000000000000000,0.000000000000000,580.000000000000000,433.000000000000000,1020.000000000000000,1527.000000000000000,912.000000000000000,62.000000000000000,940.000000000000000,2533.000000000000000,553.000000000000000,1242.000000000000000,1242.000000000000000,940.000000000000000,302.000000000000000,206.000000000000000,48,1.767427926338188,0.195031656908540,48079,0.920799970626831,0.878099977970123,0.794000029563904,0,0,0,0,0,0,0,0,0,0,0,0,0
41,081,2361153198.000000000000000,42331832.000000000000000,3285.000000000000000,37.000000000000000,135.000000000000000,461.000000000000000,189.000000000000000,840.000000000000000,2087.000000000000000,1536.000000000000000,1062.000000000000000,250.000000000000000,547.000000000000000,2721.000000000000000,7.000000000000000,1.000000000000000,6.000000000000000,174.000000000000000,346.000000000000000,2624.000000000000000,661.000000000000000,2473.000000000000000,7.000000000000000,1415.000000000000000,3227.000000000000000,547.000000000000000,2130.000000000000000,2130.000000000000000,1415.000000000000000,715.000000000000000,435.000000000000000,48,1.956234055419002,0.229110858536793,48081,0.605408081898426,0.714346553209344,0.537750379804305,0,0,0,0,0,0,0,0,0,0,0,0,0
42,083,3270933224.000000000000000,47963343.000000000000000,7684.000000000000000,77.000000000000000,274.000000000000000,1176.000000000000000,407.000000000000000,1926.000000000000000,4948.000000000000000,3600.000000000000000,2619.000000000000000,503.000000000000000,1286.000000000000000,6582.000000000000000,151.000000000000000,32.000000000000000,0.000000000000000,334.000000000000000,520.000000000000000,6492.000000000000000,1192.000000000000000,6013.000000000000000,142.000000000000000,3480.000000000000000,7656.000000000000000,1286.000000000000000,4875.000000000000000,4875.000000000000000,3480.000000000000000,1395.000000000000000,1193.000000000000000,48,2.682387189457601,0.315985445919314,48083,0.554134660952722,0.650614653335360,0.498940718317449,0,0,0,0,0,0,0,0,0,0,0,0,0
43,085,2178839147.000000000000000,115550728.000000000000000,1064465.000000000000000,12728.000000000000000,51905.000000000000000,214487.000000000000000,95368.000000000000000,372995.000000000000000,646661.000000000000000,571159.000000000000000,336937.000000000000000,23393.000000000000000,267502.000000000000000,578412.000000000000000,110284.000000000000000,189209.000000000000000,719.000000000000000,60156.000000000000000,118195.000000000000000,895307.000000000000000,169158.000000000000000,542472.000000000000000,108100.000000000000000,381318.000000000000000,1057649.000000000000000,267502.000000000000000,403481.000000000000000,403481.000000000000000,381318.000000000000000,22163.000000000000000,82525.000000000000000,48,1.933869470774197,0.221838190129469,48085,0.353433253995461,0.338149568569894,0.225251966150426,0,0,0,0,0,0,0,0,0,0,0,0,0
44,087,2378749928.000000000000000,2279194.000000000000000,2652.000000000000000,32.000000000000000,99.000000000000000,528.000000000000000,177.000000000000000,841.000000000000000,1595.000000000000000,1218.000000000000000,849.000000000000000,135.000000000000000,490.000000000000000,1928.000000000000000,121.000000000000000,9.000000000000000,1.000000000000000,269.000000000000000,287.000000000000000,1820.000000000000000,832.000000000000000,1617.000000000000000,108.000000000000000,1096.000000000000000,2624.000000000000000,490.000000000000000,1481.000000000000000,1481.000000000000000,1096.000000000000000,385.000000000000000,293.000000000000000,48,1.951177633202551,0.235005549849794,48087,0.943199992179871,0.641099989414215,0.213338467760904,0,0,0,0,0,0,0,0,0,0,0,0,0
45,089,2487142713.000000000000000,34691168.000000000000000,20557.000000000000000,202.000000000000000,901.000000000000000,3374.000000000000000,1425.000000000000000,5889.000000000000000,12857.000000000000000,9700.000000000000000,6725.000000000000000,1183.000000000000000,3675.000000000000000,13169.000000000000000,2335.000000000000000,83.000000000000000,0.000000000000000,2559.000000000000000,2311.000000000000000,14567.000000000000000,5990.000000000000000,11761.000000000000000,2222.000000000000000,8138.000000000000000,20127.000000000000000,3675.000000000000000,9992.000000000000000,9992.000000000000000,8138.000000000000000,1854.000000000000000,2168.000000000000000,48,2.381327093807721,0.234905793737747,48089,0.780028625798896,0.536562357633821,0.601633089375812,0,0,0,0,0,0,0,0,0,0,0,0,0
46,091,1449171061.000000000000000,39766953.000000000000000,161501.000000000000000,1701.000000000000000,6603.000000000000000,26827.000000000000000,11844.000000000000000,46810.000000000000000,103321.000000000000000,82241.000000000000000,54601.000000000000000,6556.000000000000000,32840.000000000000000,118292.000000000000000,3880.000000000000000,1974.000000000000000,167.000000000000000,10023.000000000000000,26030.000000000000000,117911.000000000000000,43590.000000000000000,105250.000000000000000,3584.000000000000000,62232.000000000000000,159992.000000000000000,32840.000000000000000,69939.000000000000000,69939.000000000000000,62232.000000000000000,7707.000000000000000,14015.000000000000000,48,1.950425713167421,0.138946332938349,48091,0.290233401301737,0.253511180787817,0.255091363888678,0,0,0,0,0,0,0,0,0,0,0,0,0
47,093,2428768926.000000000000000,25719485.000000000000000,13594.000000000000000,138.000000000000000,590.000000000000000,2303.000000000000000,888.000000000000000,3916.000000000000000,8407.000000000000000,6381.000000000000000,4385.000000000000000,776.000000000000000,2474.000000000000000,10295.000000000000000,48.000000000000000,38.000000000000000,3.000000000000000,1421.000000000000000,1673.000000000000000,9727.000000000000000,3867.000000000000000,9197.000000000000000,39.000000000000000,5529.000000000000000,13460.000000000000000,2474.000000000000000,6912.000000000000000,6912.000000000000000,5529.000000000000000,1383.000000000000000,1582.000000000000000,48,2.088196708065647,0.234121191232583,48093,0.615381141238507,0.622444504396912,0.576082434836657,0,0,0,0,0,0,0,0,0,0,0,0,0
48,095,2547914005.000000000000000,25740025.000000000000000,3303.000000000000000,24.000000000000000,127.000000000000000,306.000000000000000,225.000000000000000,677.000000000000000,2367.000000000000000,1898.000000000000000,840.000000000000000,174.000000000000000,351.000000000000000,2518.000000000000000,82.000000000000000,23.000000000000000,1.000000000000000,341.000000000000000,319.000000000000000,2270.000000000000000,1033.000000000000000,2097.000000000000000,69.000000000000000,977.000000000000000,2247.000000000000000,351.000000000000000,1407.000000000000000,1407.000000000000000,977.000000000000000,430.000000000000000,263.000000000000000,48,2.164903526667171,0.243884513500873,48095,0.717341482942815,0.725716045688538,0.559955878014105,0,0,0,0,0,0,0,0,0,0,0,0,0
49,097,2265789885.000000000000000,61319327.000000000000000,41668.000000000000000,555.000000000000000,2157.000000000000000,7517.000000000000000,3384.000000000000000,13529.000000000000000,25222.000000000000000,20264.000000000000000,13174.000000000000000,1763.000000000000000,8413.000000000000000,31641.000000000000000,1233.000000000000000,314.000000000000000,20.000000000000000,3178.000000000000000,4732.000000000000000,33149.000000000000000,8519.000000000000000,29404.000000000000000,1181.000000000000000,15738.000000000000000,41008.000000000000000,8413.000000000000000,17716.000000000000000,17716.000000000000000,15738.000000000000000,1978.000000000000000,3940.000000000000000,48,2.887196783881271,0.226151896120522,48097,0.408302826111133,0.458646619127346,0.371875525264785,0,0,0,0,0,0,0,0,0,0,0,0,0
50,099,2725308519.000000000000000,11833644.000000000000000,83093.000000000000000,1203.000000000000000,4873.000000000000000,14442.000000000000000,11386.000000000000000,31873.000000000000000,47899.000000000000000,42260.000000000000000,25374.000000000000000,1765.000000000000000,21452.000000000000000,50529.000000000000000,12356.000000000000000,1910.000000000000000,1093.000000000000000,6453.000000000000000,10080.000000000000000,66611.000000000000000,16482.000000000000000,46213.000000000000000,11760.000000000000000,25757.000000000000000,70318.000000000000000,21452.000000000000000,28717.000000000000000,28717.000000000000000,25757.000000000000000,2960.000000000000000,6029.000000000000000,48,2.053834738324730,0.259551194985399,48099,0.502974279370765,0.413711906093835,0.323391047120893,0,0,0,0,0,0,0,0,0,0,0,0,0
51,101,2332448732.000000000000000,2723997.000000000000000,1380.000000000000000,9.000000000000000,51.000000000000000,225.000000000000000,77.000000000000000,360.000000000000000,869.000000000000000,650.000000000000000,478.000000000000000,101.000000000000000,267.000000000000000,1027.000000000000000,96.000000000000000,0.000000000000000,2.000000000000000,121.000000000000000,129.000000000000000,1053.000000000000000,327.000000000000000,902.000000000000000,96.000000000000000,613.000000000000000,1380.000000000000000,267.000000000000000,891.000000000000000,891.000000000000000,613.000000000000000,278.000000000000000,182.000000000000000,48,2.022276455303689,0.228082071669800,48101,0.825095220033181,0.538123673911487,0.748856281988118,0,0,0,0,0,0,0,0,0,0,0,0,0
52,103,2033319687.000000000000000,1695980.000000000000000,4675.000000000000000,54.000000000000000,273.000000000000000,987.000000000000000,418.000000000000000,1742.000000000000000,2704.000000000000000,2303.000000000000000,1363.000000000000000,155.000000000000000,1038.000000000000000,2488.000000000000000,77.000000000000000,22.000000000000000,0.000000000000000,914.000000000000000,1138.000000000000000,1517.000000000000000,3158.000000000000000,1342.000000000000000,70.000000000000000,1562.000000000000000,4588.000000000000000,1038.000000000000000,1823.000000000000000,1823.000000000000000,1562.000000000000000,261.000000000000000,311.000000000000000,48,2.417511155349501,0.193047313503890,48103,0.758487199159862,0.730042369720657,0.807957490270914,0,0,0,0,0,0,0,0,0,0,0,0,0
53,105,7270935061.000000000000000,53329.000000000000000,3098.000000000000000,39.000000000000000,136.000000000000000,533.000000000000000,225.000000000000000,929.000000000000000,1927.000000000000000,1499.000000000000000,993.000000000000000,151.000000000000000,608.000000000000000,1882.000000000000000,18.000000000000000,10.000000000000000,1.000000000000000,451.000000000000000,706.000000000000000,1178.000000000000000,1920.000000000000000,1080.000000000000000,18.000000000000000,1211.000000000000000,3047.000000000000000,608.000000000000000,1592.000000000000000,1592.000000000000000,1211.000000000000000,381.000000000000000,303.000000000000000,48,5.109380227522839,0.684750739711687,48105,0.764100015163422,0.743479737403132,0.923985461683337,0,0,0,0,0,0,0,0,0,0,0,0,0
54,107,2331503429.000000000000000,3873557.000000000000000,5133.000000000000000,48.000000000000000,219.000000000000000,1049.000000000000000,365.000000000000000,1686.000000000000000,3048.000000000000000,2399.000000000000000,1635.000000000000000,258.000000000000000,1037.000000000000000,3257.000000000000000,151.000000000000000,12.000000000000000,1.000000000000000,881.000000000000000,789.000000000000000,2304.000000000000000,2829.000000000000000,2076.000000000000000,117.000000000000000,1984.000000000000000,5070.000000000000000,1037.000000000000000,2652.000000000000000,2652.000000000000000,1984.000000000000000,668.000000000000000,495.000000000000000,48,1.912766202898568,0.226891727412760,48107,0.894670946461689,0.647750904941692,0.901987084383455,0,0,0,0,0,0,0,0,0,0,0,0,0
55,109,9873439554.000000000000000,556134.000000000000000,2188.000000000000000,23.000000000000000,93.000000000000000,347.000000000000000,198.000000000000000,665.000000000000000,1371.000000000000000,1107.000000000000000,685.000000000000000,84.000000000000000,427.000000000000000,1014.000000000000000,21.000000000000000,28.000000000000000,0.000000000000000,509.000000000000000,591.000000000000000,543.000000000000000,1645.000000000000000,445.000000000000000,20.000000000000000,881.000000000000000,2138.000000000000000,427.000000000000000,1070.000000000000000,1070.000000000000000,881.000000000000000,189.000000000000000,259.000000000000000,48,4.069521585464382,0.936870932063203,48109,0.978377585230051,0.943773317241576,0.512211989486261,0,0,0,0,0,0,0,0,0,0,0,0,0
56,111,3893095084.000000000000000,5180577.000000000000000,7115.000000000000000,126.000000000000000,501.000000000000000,1478.000000000000000,625.000000000000000,2718.000000000000000,4131.000000000000000,3578.000000000000000,1980.000000000000000,141.000000000000000,1565.000000000000000,3879.000000000000000,76.000000000000000,13.000000000000000,3.000000000000000,1331.000000000000000,1692.000000000000000,3408.000000000000000,3707.000000000000000,3119.000000000000000,74.000000000000000,2546.000000000000000,7092.000000000000000,1565.000000000000000,3039.000000000000000,3039.000000000000000,2546.000000000000000,493.000000000000000,607.000000000000000,48,2.648008978065569,0.391012770299889,48111,0.430433952556680,0.602391702948877,0.355981134243731,0,0,0,0,0,0,0,0,0,0,0,0,0
