GEOID,year,nInMigr,nOutMigr,netMigr
39047,1998,1349,1486,-137
39047,1999,1411,1439,-28
39047,2000,1266,1482,-216
39047,2001,1333,1422,-89
39047,2002,1268,1322,-54
39047,2003,1324,1428,-104
39047,2004,1378,1312,66
39047,2005,1284,1298,-14
39047,2006,1335,1315,20
39047,2007,1345,1419,-74
39047,2008,1222,1336,-114
39047,2009,1218,1148,70
39047,2010,1211,1341,-130
39049,1990,41471,39693,1778
39049,1991,40773,39265,1508
39049,1992,41438,41053,385
39049,1993,40238,42894,-2656
39049,1994,41251,44075,-2824
39049,1995,41023,44642,-3619
39049,1996,43797,47053,-3256
39049,1997,43069,47440,-4371
39049,1998,45665,48296,-2631
39049,1999,47050,49468,-2418
39049,2000,46961,51029,-4068
39049,2001,45195,52640,-7445
39049,2002,43587,51107,-7520
39049,2003,42799,51234,-8435
39049,2004,43106,50447,-7341
39049,2005,45243,50574,-5331
39049,2006,44834,49234,-4400
39049,2007,46057,48046,-1989
39049,2008,45526,46532,-1006
39049,2009,40803,45696,-4893
39049,2010,43520,45618,-2098
39051,1990,2004,1920,84
39051,1991,2234,1827,407
39051,1992,2002,1960,42
39051,1993,2039,2085,-46
39051,1994,2319,1875,444
39051,1995,2028,1830,198
39051,1996,2004,1942,62
39051,1997,1963,1841,122
39051,1998,2089,1931,158
39051,1999,1931,1994,-63
39051,2000,1820,1980,-160
39051,2001,1934,1963,-29
39051,2002,1854,1936,-82
39051,2003,1998,1788,210
39051,2004,1852,1925,-73
39051,2005,1948,2157,-209
39051,2006,1770,1939,-169
39051,2007,1889,2065,-176
39051,2008,1676,1878,-202
39051,2009,1493,1736,-243
39051,2010,1490,1695,-205
39053,1990,1114,1046,68
39053,1991,1781,1036,745
39053,1992,1137,1696,-559
39053,1993,1234,1043,191
39053,1994,1182,1028,154
39053,1995,1226,1117,109
39053,1996,1352,1222,130
39053,1997,1266,1152,114
39053,1998,1202,1230,-28
39053,1999,1254,1230,24
39053,2000,1300,1297,3
39053,2001,1252,1195,57
39053,2002,1206,1220,-14
39053,2003,1149,1202,-53
39053,2004,985,1011,-26
39053,2005,1071,1049,22
39053,2006,998,1018,-20
39053,2007,1053,981,72
39053,2008,925,966,-41
39053,2009,915,859,56
39053,2010,914,963,-49
39055,1990,3958,3793,165
39055,1991,4105,3873,232
39055,1992,3958,3984,-26
39055,1993,3987,3878,109
39055,1994,4089,3840,249
39055,1995,4350,3700,650
39055,1996,4726,4015,711
39055,1997,4309,3950,359
39055,1998,4497,4178,319
39055,1999,4504,3897,607
39055,2000,4056,4105,-49
39055,2001,4313,4017,296
39055,2002,4498,3707,791
39055,2003,3811,3838,-27
39055,2004,4053,3842,211
39055,2005,3986,3943,43
39055,2006,3635,3593,42
39055,2007,3412,3449,-37
39055,2008,3236,3375,-139
39055,2009,3099,3079,20
39055,2010,3085,3235,-150
39057,1990,10479,10117,362
39057,1991,10772,10384,388
39057,1992,11186,10883,303
39057,1993,10838,11105,-267
39057,1994,11429,11108,321
39057,1995,10043,11277,-1234
39057,1996,10312,11155,-843
39057,1997,9783,10794,-1011
39057,1998,11116,10583,533
39057,1999,10572,10223,349
39057,2000,10219,10476,-257
39057,2001,10800,10485,315
39057,2002,10555,10202,353
39057,2003,11086,10191,895
39057,2004,10245,10689,-444
39057,2005,10807,10661,146
39057,2006,10488,10661,-173
39057,2007,10124,10387,-263
39057,2008,9842,10007,-165
39057,2009,9057,9593,-536
