origin,year,nMigr
17051,2001,778
17051,2002,814
17051,2003,769
17051,2004,736
17051,2005,734
17051,2006,701
17051,2007,834
17051,2008,789
17051,2009,734
17051,2010,728
17051,2011,285
17051,2012,237
17051,2013,261
17051,2014,83
17051,2015,162
17051,2016,260
17051,2017,172
17051,2018,188
17051,2019,175
17051,2020,166
17051,2021,174
17053,1990,868
17053,1991,855
17053,1992,926
17053,1993,823
17053,1994,713
17053,1995,794
17053,1996,855
17053,1997,841
17053,1998,748
17053,1999,842
17053,2000,793
17053,2001,898
17053,2002,786
17053,2003,783
17053,2004,804
17053,2005,803
17053,2006,738
17053,2007,810
17053,2008,784
17053,2009,732
17053,2010,673
17053,2011,246
17053,2012,241
17053,2013,228
17053,2014,127
17053,2015,196
17053,2016,269
17053,2017,188
17053,2018,227
17053,2019,204
17053,2020,223
17053,2021,227
17055,1990,1355
17055,1991,1338
17055,1992,1172
17055,1993,1312
17055,1994,1365
17055,1995,1326
17055,1996,1528
17055,1997,1389
17055,1998,1422
17055,1999,1494
17055,2000,1501
17055,2001,1342
17055,2002,1315
17055,2003,1357
17055,2004,1336
17055,2005,1424
17055,2006,1458
17055,2007,1499
17055,2008,1448
17055,2009,1414
17055,2010,1357
17055,2011,444
17055,2012,479
17055,2013,370
17055,2014,299
17055,2015,373
17055,2016,497
17055,2017,375
17055,2018,401
17055,2019,470
17055,2020,382
17055,2021,465
17057,1990,1284
17057,1991,1288
17057,1992,1281
17057,1993,1278
17057,1994,1291
17057,1995,1339
17057,1996,1359
17057,1997,1415
17057,1998,1317
17057,1999,1538
17057,2000,1494
17057,2001,1475
17057,2002,1147
17057,2003,1211
17057,2004,1231
17057,2005,1300
17057,2006,1165
17057,2007,1216
17057,2008,1193
17057,2009,1155
17057,2010,1121
17057,2011,431
17057,2012,397
17057,2013,314
17057,2014,244
17057,2015,308
17057,2016,463
17057,2017,302
17057,2018,297
17057,2019,331
17057,2020,353
17057,2021,346
17059,1990,250
17059,1991,237
17059,1992,220
17059,1993,239
17059,1994,255
17059,1995,259
17059,1996,306
17059,1997,275
17059,1998,288
17059,1999,299
17059,2000,309
17059,2001,303
17059,2002,235
17059,2003,239
17059,2004,232
17059,2005,229
17059,2006,288
17059,2007,246
17059,2008,320
17059,2009,198
17059,2010,240
17059,2011,52
17059,2012,66
17059,2013,33
17059,2014,25
17059,2015,51
17059,2016,65
17059,2017,59
17059,2018,30
17059,2019,32
17059,2020,24
17059,2021,28
17061,1990,582
17061,1991,521
17061,1992,464
17061,1993,600
17061,1994,556
17061,1995,621
17061,1996,587
17061,1997,602
17061,1998,583
17061,1999,612
17061,2000,634
17061,2001,580
17061,2002,558
17061,2003,550
17061,2004,541
17061,2005,605
17061,2006,523
17061,2007,528
17061,2008,543
17061,2009,511
17061,2010,492
17061,2011,173
17061,2012,159
17061,2013,127
17061,2014,107
17061,2015,116
17061,2016,160
17061,2017,199
17061,2018,220
17061,2019,159
17061,2020,118
17061,2021,142
17063,1990,1749
17063,1991,1824
17063,1992,1807
17063,1993,2151
17063,1994,2116
17063,1995,1947
17063,1996,2195
17063,1997,2204
17063,1998,2325
17063,1999,2332
17063,2000,2285
17063,2001,2432
17063,2002,2242
17063,2003,2332
17063,2004,2229
17063,2005,2715
17063,2006,2750
17063,2007,2794
17063,2008,2841
17063,2009,2569
17063,2010,2747
17063,2011,1116
17063,2012,1013
17063,2013,989
17063,2014,738
17063,2015,979
17063,2016,1397
17063,2017,1015
17063,2018,1106
17063,2019,1101
17063,2020,1063
17063,2021,977
17065,1990,263
17065,1991,291
17065,1992,285
17065,1993,327
17065,1994,271
17065,1995,306
17065,1996,278
17065,1997,291
17065,1998,314
17065,1999,300
17065,2000,318
17065,2001,314
17065,2002,304
17065,2003,217
17065,2004,301
17065,2005,286
17065,2006,299
17065,2007,284
17065,2008,263
17065,2009,280
17065,2010,276
17065,2011,82
17065,2012,80
17065,2013,20
17065,2014,50
17065,2015,93
17065,2016,84
17065,2017,47
17065,2018,45
17065,2019,68
17065,2020,59
17065,2021,55
17067,1990,892
17067,1991,928
17067,1992,942
17067,1993,944
17067,1994,884
17067,1995,931
17067,1996,963
17067,1997,921
17067,1998,990
17067,1999,907
17067,2000,944
17067,2001,970
17067,2002,863
17067,2003,933
17067,2004,853
17067,2005,928
17067,2006,851
17067,2007,925
17067,2008,837
17067,2009,764
17067,2010,742
17067,2011,220
17067,2012,210
17067,2013,157
17067,2014,138
17067,2015,164
17067,2016,239
17067,2017,179
17067,2018,149
17067,2019,210
17067,2020,145
17067,2021,175
17069,1990,172
17069,1991,152
17069,1992,173
17069,1993,176
17069,1994,198
17069,1995,176
17069,1996,180
17069,1997,209
17069,1998,180
17069,1999,186
17069,2000,185
17069,2001,198
17069,2002,182
17069,2003,181
17069,2004,129
17069,2005,174
17069,2006,166
17069,2007,173
17069,2008,175
17069,2009,117
17069,2010,127
17069,2011,45
17069,2012,28
17069,2014,22
17069,2016,22
17069,2017,21
17069,2018,25
17069,2021,21
17071,1990,330
17071,1991,355
17071,1992,417
17071,1993,456
17071,1994,322
17071,1995,347
17071,1996,324
17071,1997,384
17071,1998,363
17071,1999,346
17071,2000,383
17071,2001,398
17071,2002,406
17071,2003,352
17071,2004,354
17071,2005,371
17071,2006,310
17071,2007,322
17071,2008,404
17071,2009,282
17071,2010,306
17071,2011,95
17071,2012,93
17071,2013,50
17071,2014,36
17071,2015,66
17071,2016,78
17071,2017,58
17071,2018,45
17071,2019,77
17071,2020,76
17071,2021,30
17073,1990,2333
17073,1991,2253
17073,1992,2474
17073,1993,2275
17073,1994,2232
17073,1995,2383
17073,1996,2374
17073,1997,2360
17073,1998,2392
17073,1999,2592
17073,2000,2711
17073,2001,2653
17073,2002,2326
17073,2003,2423
17073,2004,2162
17073,2005,2336
17073,2006,2115
17073,2007,2175
17073,2008,2285
17073,2009,2081
17073,2010,2000
17073,2011,720
17073,2012,762
17073,2013,601
17073,2014,460
17073,2015,641
17073,2016,873
17073,2017,607
17073,2018,617
17073,2019,649
17073,2020,597
17073,2021,634
17075,1990,1265
17075,1991,1307
17075,1992,1281
17075,1993,1308
17075,1994,1432
17075,1995,1243
17075,1996,1394
17075,1997,1540
17075,1998,1473
17075,1999,1467
17075,2000,1549
17075,2001,1545
17075,2002,1309
17075,2003,1427
17075,2004,1309
17075,2005,1371
17075,2006,1284
17075,2007,1259
17075,2008,1337
17075,2009,1176
17075,2010,1072
17075,2011,380
17075,2012,403
17075,2013,372
17075,2014,269
17075,2015,356
17075,2016,512
17075,2017,346
17075,2018,334
17075,2019,342
17075,2020,302
17075,2021,352
17077,1990,3311
17077,1991,3197
17077,1992,3156
17077,1993,3409
17077,1994,3417
17077,1995,3472
17077,1996,3658
17077,1997,3583
17077,1998,3762
17077,1999,3820
17077,2000,3814
17077,2001,3553
17077,2002,3397
17077,2003,3365
17077,2004,3588
17077,2005,3715
17077,2006,3646
17077,2007,3606
17077,2008,3665
17077,2009,3166
17077,2010,3357
17077,2011,1168
17077,2012,1245
17077,2013,864
17077,2014,622
17077,2015,919
17077,2016,1273
17077,2017,796
17077,2018,743
17077,2019,851
17077,2020,764
17077,2021,867
17079,1990,377
17079,1991,387
17079,1992,397
17079,1993,380
17079,1994,446
17079,1995,386
17079,1996,439
17079,1997,398
17079,1998,428
17079,1999,474
17079,2000,405
17079,2001,392
17079,2002,393
17079,2003,375
17079,2004,377
17079,2005,384
17079,2006,346
17079,2007,329
17079,2008,412
17079,2009,341
17079,2010,300
17079,2011,100
17079,2012,93
17079,2013,41
17079,2014,31
17079,2015,84
17079,2016,97
17079,2017,76
17079,2018,55
17079,2019,99
17079,2020,29
17079,2021,66
17081,1990,1568
17081,1991,1517
17081,1992,1406
17081,1993,1477
17081,1994,1436
17081,1995,1511
17081,1996,1491
17081,1997,1534
17081,1998,1569
17081,1999,1526
17081,2000,1491
17081,2001,1543
17081,2002,1399
17081,2003,1473
17081,2004,1379
17081,2005,1535
17081,2006,1469
17081,2007,1543
17081,2008,1506
17081,2009,1353
17081,2010,1311
17081,2011,405
17081,2012,384
17081,2013,323
17081,2014,212
17081,2015,249
17081,2016,457
17081,2017,282
17081,2018,260
17081,2019,342
17081,2020,331
17081,2021,305
17083,1990,820
17083,1991,879
17083,1992,882
17083,1993,1063
17083,1994,816
17083,1995,1011
17083,1996,1023
17083,1997,1005
17083,1998,1114
17083,1999,1081
17083,2000,1045
17083,2001,1005
17083,2002,1059
17083,2003,940
17083,2004,920
17083,2005,939
17083,2006,892
17083,2007,891
17083,2008,995
17083,2009,906
17083,2010,936
17083,2011,349
17083,2012,388
17083,2013,283
17083,2014,235
17083,2015,330
17083,2016,456
17083,2017,370
17083,2018,295
17083,2019,347
17083,2020,348
17083,2021,321
17085,1990,962
17085,1991,932
17085,1992,925
17085,1993,1037
17085,1994,1120
17085,1995,1044
17085,1996,1012
17085,1997,1023
17085,1998,1008
17085,1999,962
17085,2000,927
17085,2001,985
17085,2002,933
17085,2003,910
17085,2004,910
17085,2005,874
17085,2006,855
17085,2007,866
17085,2008,818
17085,2009,795
17085,2010,831
17085,2011,212
17085,2012,276
17085,2013,260
17085,2014,178
17085,2015,199
17085,2016,344
17085,2017,229
17085,2018,194
17085,2019,256
17085,2020,215
17085,2021,245
17087,1990,443
17087,1991,381
17087,1992,426
17087,1993,448
17087,1994,411
17087,1995,538
17087,1996,477
17087,1997,527
17087,1998,584
17087,1999,491
17087,2000,609
17087,2001,530
17087,2002,561
17087,2003,560
17087,2004,488
17087,2005,502
17087,2006,517
17087,2007,516
17087,2008,461
17087,2009,475
17087,2010,438
17087,2011,156
17087,2012,156
17087,2013,104
17087,2014,54
17087,2015,76
17087,2016,82
17087,2017,79
17087,2018,68
17087,2019,83
17087,2020,131
17087,2021,128
17089,1990,19285
17089,1991,19981
17089,1992,20861
17089,1993,21269
17089,1994,21826
17089,1995,18501
17089,1996,18555
17089,1997,18349
17089,1998,19900
17089,1999,20556
17089,2000,20435
17089,2001,21060
17089,2002,21894
17089,2003,23140
17089,2004,26187
17089,2005,26706
17089,2006,24531
17089,2007,23772
17089,2008,22013
17089,2009,21986
17089,2010,22269
17089,2011,10607
17089,2012,11576
17089,2013,9862
17089,2014,7188
17089,2015,10215
17089,2016,14524
17089,2017,11113
17089,2018,10775
17089,2019,11480
17089,2020,11751
17089,2021,11618
17091,1990,3565
17091,1991,3418
17091,1992,3500
17091,1993,3634
17091,1994,4039
17091,1995,3789
17091,1996,3829
17091,1997,4099
17091,1998,4004
17091,1999,4101
17091,2000,4035
17091,2001,3977
17091,2002,3901
17091,2003,3849
17091,2004,4070
17091,2005,3991
17091,2006,3792
17091,2007,3955
17091,2008,3746
17091,2009,3636
17091,2010,3627
17091,2011,1317
17091,2012,1239
17091,2013,1075
17091,2014,752
17091,2015,1069
17091,2016,1387
17091,2017,1101
17091,2018,1038
17091,2019,1121
17091,2020,1069
17091,2021,1059
17093,1990,2371
17093,1991,2738
17093,1992,2658
17093,1993,2660
17093,1994,2858
17093,1995,2671
17093,1996,2794
17093,1997,2961
17093,1998,3113
17093,1999,3342
17093,2000,3464
17093,2001,3760
17093,2002,3470
17093,2003,3897
17093,2004,4749
17093,2005,5086
17093,2006,5392
17093,2007,6203
17093,2008,6208
17093,2009,6393
17093,2010,6473
17093,2011,3409
17093,2012,3144
17093,2013,2731
17093,2014,1903
17093,2015,2776
17093,2016,4022
17093,2017,2998
17093,2018,2941
17093,2019,3029
17093,2020,3002
17093,2021,2898
17095,1990,2033
17095,1991,2030
17095,1992,1978
17095,1993,2103
17095,1994,2113
17095,1995,1970
17095,1996,2048
17095,1997,2087
17095,1998,2220
17095,1999,2214
17095,2000,2226
17095,2001,2100
17095,2002,2044
17095,2003,2188
17095,2004,1971
17095,2005,2121
17095,2006,2013
17095,2007,1895
17095,2008,1819
17095,2009,1619
17095,2010,1714
17095,2011,544
17095,2012,541
17095,2013,426
17095,2014,271
17095,2015,412
17095,2016,575
17095,2017,462
17095,2018,441
17095,2019,539
17095,2020,514
17095,2021,476
17097,1990,30863
17097,1991,31495
17097,1992,33735
17097,1993,32155
17097,1994,31249
17097,1995,29850
17097,1996,31686
17097,1997,32057
17097,1998,33986
17097,1999,33294
17097,2000,32993
17097,2001,33151
17097,2002,32433
17097,2003,32777
17097,2004,32646
17097,2005,33177
17097,2006,31141
17097,2007,29068
17097,2008,27410
17097,2009,26863
17097,2010,28323
17097,2011,13690
17097,2012,14717
17097,2013,13279
17097,2014,9409
17097,2015,13227
17097,2016,18809
17097,2017,14089
17097,2018,13532
17097,2019,14440
17097,2020,14485
17097,2021,14746
17099,1990,3769
17099,1991,3718
17099,1992,3536
17099,1993,3918
17099,1994,3978
17099,1995,3700
17099,1996,3806
17099,1997,3941
17099,1998,4090
17099,1999,4292
17099,2000,4095
17099,2001,4218
17099,2002,3904
17099,2003,4147
17099,2004,4123
17099,2005,4228
17099,2006,4265
17099,2007,4081
17099,2008,3963
17099,2009,3819
17099,2010,3754
17099,2011,1512
17099,2012,1623
17099,2013,1290
17099,2014,996
17099,2015,1461
17099,2016,1792
17099,2017,1483
17099,2018,1316
17099,2019,1402
17099,2020,1473
17099,2021,1493
17101,1990,665
17101,1991,710
17101,1992,584
17101,1993,607
17101,1994,585
17101,1995,658
17101,1996,733
17101,1997,688
17101,1998,681
17101,1999,626
17101,2000,645
17101,2001,600
17101,2002,519
17101,2003,572
17101,2004,562
17101,2005,686
17101,2006,561
17101,2007,588
17101,2008,592
17101,2009,487
17101,2010,483
17101,2011,131
17101,2012,148
17101,2013,106
17101,2014,68
17101,2015,128
17101,2016,194
17101,2017,131
17101,2018,103
17101,2019,112
17101,2020,171
17101,2021,131
17103,1990,1521
17103,1991,1535
17103,1992,1457
17103,1993,1613
17103,1994,1630
17103,1995,1584
17103,1996,1770
17103,1997,1741
17103,1998,1856
17103,1999,1792
17103,2000,1737
17103,2001,1563
17103,2002,1616
17103,2003,1570
17103,2004,1672
17103,2005,1580
17103,2006,1485
17103,2007,1709
17103,2008,1431
17103,2009,1508
17103,2010,1624
17103,2011,555
17103,2012,560
17103,2013,477
17103,2014,329
17103,2015,488
17103,2016,637
17103,2017,493
17103,2018,462
17103,2019,483
17103,2020,515
17103,2021,535
17105,1990,1514
17105,1991,1388
17105,1992,1571
17105,1993,1431
17105,1994,1438
17105,1995,1395
17105,1996,1578
17105,1997,1456
17105,1998,1530
17105,1999,1623
17105,2000,1577
17105,2001,1585
17105,2002,1521
17105,2003,1608
17105,2004,1558
17105,2005,1634
17105,2006,1478
17105,2007,1532
17105,2008,1415
17105,2009,1470
17105,2010,1303
17105,2011,532
17105,2012,517
17105,2013,423
17105,2014,285
17105,2015,434
17105,2016,548
17105,2017,478
17105,2018,414
17105,2019,375
17105,2020,432
17105,2021,407
17107,1990,1371
17107,1991,1133
17107,1992,1234
17107,1993,1089
17107,1994,1114
17107,1995,1142
17107,1996,1236
17107,1997,1204
17107,1998,1326
17107,1999,1133
17107,2000,1288
17107,2001,1318
17107,2002,1272
17107,2003,1152
17107,2004,1188
17107,2005,1297
17107,2006,1259
17107,2007,1113
17107,2008,1195
17107,2009,1105
17107,2010,1050
17107,2011,379
17107,2012,307
17107,2013,254
17107,2014,173
17107,2015,230
17107,2016,363
17107,2017,256
17107,2018,290
17107,2019,343
17107,2020,283
17107,2021,327
17109,1990,1422
17109,1991,1409
17109,1992,1386
17109,1993,1329
17109,1994,1583
17109,1995,1398
17109,1996,1494
17109,1997,1538
17109,1998,1537
17109,1999,1592
17109,2000,1517
17109,2001,1400
17109,2002,1362
17109,2003,1382
17109,2004,1369
17109,2005,1535
17109,2006,1391
17109,2007,1486
17109,2008,1408
17109,2009,1297
17109,2010,1389
17109,2011,364
17109,2012,416
17109,2013,264
17109,2014,130
17109,2015,261
17109,2016,414
17109,2017,235
17109,2018,240
17109,2019,208
17109,2020,205
17109,2021,256
17111,1990,9148
17111,1991,9399
17111,1992,9858
17111,1993,10345
17111,1994,10593
17111,1995,10015
17111,1996,10948
17111,1997,11318
17111,1998,11825
17111,1999,13637
17111,2000,12327
17111,2001,12663
17111,2002,12538
17111,2003,13442
17111,2004,13475
17111,2005,13765
17111,2006,12910
17111,2007,12269
17111,2008,11593
17111,2009,11032
17111,2010,12184
17111,2011,5645
17111,2012,6116
17111,2013,5392
17111,2014,3727
17111,2015,5451
17111,2016,7688
17111,2017,5789
17111,2018,5555
17111,2019,5883
17111,2020,6001
17111,2021,5945
17113,1990,5443
17113,1991,5577
17113,1992,5427
17113,1993,5799
17113,1994,5805
17113,1995,6302
17113,1996,6469
17113,1997,6511
17113,1998,6822
17113,1999,7216
17113,2000,7087
17113,2001,6425
17113,2002,6194
17113,2003,6735
17113,2004,6916
17113,2005,7107
17113,2006,6956
17113,2007,6907
17113,2008,6715
17113,2009,6373
17113,2010,6737
17113,2011,2439
17113,2012,2722
17113,2013,2345
17113,2014,1425
17113,2015,2165
17113,2016,3088
17113,2017,2228
17113,2018,1968
17113,2019,2043
17113,2020,2120
17113,2021,2117
17115,1990,4169
17115,1991,4245
17115,1992,4617
17115,1993,4466
17115,1994,4560
17115,1995,4718
17115,1996,5073
17115,1997,4608
17115,1998,4497
17115,1999,4523
17115,2000,4488
17115,2001,4686
17115,2002,4399
17115,2003,3818
17115,2004,3832
17115,2005,4048
17115,2006,3817
17115,2007,4009
17115,2008,3986
17115,2009,3376
17115,2010,3433
17115,2011,1148
17115,2012,1243
17115,2013,961
17115,2014,551
17115,2015,940
17115,2016,1269
17115,2017,870
17115,2018,770
17115,2019,855
17115,2020,899
17115,2021,808
17117,1990,1868
17117,1991,2068
17117,1992,1855
17117,1993,1986
17117,1994,2020
17117,1995,1758
17117,1996,1985
17117,1997,2032
17117,1998,1893
17117,1999,1865
17117,2000,2001
17117,2001,2046
17117,2002,1876
17117,2003,1916
17117,2004,2092
17117,2005,2149
17117,2006,1946
17117,2007,2043
17117,2008,2084
17117,2009,1808
17117,2010,1936
17117,2011,767
17117,2012,734
17117,2013,589
17117,2014,465
17117,2015,554
17117,2016,865
17117,2017,556
17117,2018,664
17117,2019,645
17117,2020,694
17117,2021,654
17119,1990,8872
17119,1991,8934
17119,1992,8975
17119,1993,9342
17119,1994,9610
17119,1995,9567
17119,1996,9337
17119,1997,9917
17119,1998,9889
17119,1999,9502
17119,2000,9247
17119,2001,9471
17119,2002,9257
17119,2003,9877
17119,2004,10009
17119,2005,9713
17119,2006,9608
17119,2007,9825
17119,2008,9776
17119,2009,9318
17119,2010,9582
17119,2011,3847
17119,2012,3999
17119,2013,3069
17119,2014,2309
17119,2015,3028
17119,2016,4564
17119,2017,3242
17119,2018,3358
17119,2019,3576
17119,2020,3651
17119,2021,3443
17121,1990,1567
17121,1991,1526
17121,1992,1457
17121,1993,1525
17121,1994,1464
17121,1995,1441
17121,1996,1595
17121,1997,1614
17121,1998,1647
17121,1999,1429
17121,2000,1573
17121,2001,1713
17121,2002,1493
17121,2003,1543
17121,2004,1560
17121,2005,1460
17121,2006,1482
17121,2007,1505
17121,2008,1508
17121,2009,1186
17121,2010,1264
17121,2011,479
17121,2012,519
17121,2013,368
17121,2014,232
17121,2015,384
17121,2016,511
17121,2017,346
17121,2018,327
17121,2019,410
17121,2020,393
17121,2021,399
17123,1990,607
17123,1991,561
17123,1992,632
17123,1993,553
17123,1994,545
17123,1995,698
17123,1996,592
17123,1997,633
17123,1998,689
17123,1999,708
17123,2000,851
17123,2001,775
17123,2002,721
17123,2003,695
17123,2004,621
17123,2005,697
17123,2006,671
17123,2007,729
17123,2008,597
17123,2009,513
17123,2010,586
17123,2011,232
17123,2012,216
17123,2013,178
17123,2014,122
17123,2015,170
17123,2016,281
17123,2017,161
17123,2018,158
17123,2019,230
17123,2020,179
17123,2021,171
17125,1990,651
17125,1991,736
17125,1992,694
17125,1993,728
17125,1994,846
17125,1995,834
17125,1996,841
17125,1997,879
17125,1998,873
17125,1999,903
17125,2000,988
17125,2001,922
17125,2002,942
17125,2003,827
17125,2004,768
17125,2005,819
17125,2006,692
17125,2007,686
17125,2008,718
17125,2009,661
17125,2010,647
17125,2011,227
17125,2012,214
17125,2013,183
17125,2014,136
17125,2015,153
17125,2016,252
17125,2017,179
17125,2018,211
17125,2019,197
17125,2020,171
17125,2021,170
17127,1990,503
17127,1991,421
17127,1992,449
17127,1993,489
17127,1994,552
17127,1995,509
17127,1996,581
17127,1997,612
17127,1998,690
17127,1999,670
17127,2000,660
17127,2001,583
17127,2002,659
17127,2003,556
17127,2004,594
17127,2005,648
17127,2006,629
17127,2007,681
17127,2008,654
17127,2009,577
17127,2010,643
17127,2011,137
17127,2012,135
17127,2013,87
17127,2014,79
17127,2015,110
17127,2016,144
17127,2017,96
17127,2018,104
17127,2019,110
17127,2020,94
17127,2021,95
17129,1990,640
17129,1991,565
17129,1992,589
17129,1993,541
17129,1994,588
17129,1995,630
17129,1996,720
17129,1997,757
17129,1998,688
17129,1999,674
17129,2000,733
17129,2001,660
